allocation_transfer_agency,agency_identifier,availability_type_code,beginning_period_of_availa,ending_period_of_availabil,main_account_code,sub_account_code,tas,fiscal_year,period,line,amount
,69, ,0,2015,8107,0,069-0000-2015- -8107,2017,9,2500,952
,69, ,0,2016,8107,0,069-0000-2016- -8107,2017,9,2500,1861
,69, ,0,2017,8107,0,069-0000-2017- -8107,2017,9,2500,486000
,69,X,0,0,8107,0,069-0000-0000-X-8107,2017,9,2500,174734
,69,X,0,0,8108,0,069-0000-0000-X-8108,2017,9,2500,1927
,69, ,0,2017,8104,0,069-0000-2017- -8104,2017,9,2500,0
,69,X,0,0,538,0,069-0000-0000-X-0538,2017,9,2500,113084
,69,X,0,0,592,0,069-0000-0000-X-0592,2017,9,2500,0
,69,X,0,0,503,0,069-0000-0000-X-0503,2017,9,2500,352
,69,X,0,0,505,0,069-0000-0000-X-0505,2017,9,2500,5995
,69,X,0,0,506,0,069-0000-0000-X-0506,2017,9,2500,82
,69,X,0,0,518,0,069-0000-0000-X-0518,2017,9,2500,0
,69,X,0,0,519,0,069-0000-0000-X-0519,2017,9,2500,0
,69,X,0,0,524,0,069-0000-0000-X-0524,2017,9,2500,0
,69,X,0,0,527,0,069-0000-0000-X-0527,2017,9,2500,7
,69,X,0,0,532,0,069-0000-0000-X-0532,2017,9,2500,216
,69,X,0,0,533,0,069-0000-0000-X-0533,2017,9,2500,275
,69,X,0,0,537,0,069-0000-0000-X-0537,2017,9,2500,63
,69,X,0,0,540,0,069-0000-0000-X-0540,2017,9,2500,489
,69,X,0,0,551,0,069-0000-0000-X-0551,2017,9,2500,2130
,69,X,0,0,553,0,069-0000-0000-X-0553,2017,9,2500,2037
,69,X,0,0,555,0,069-0000-0000-X-0555,2017,9,2500,517
,69,X,0,0,556,0,069-0000-0000-X-0556,2017,9,2500,1
,69,X,0,0,557,0,069-0000-0000-X-0557,2017,9,2500,2561
,69,X,0,0,560,0,069-0000-0000-X-0560,2017,9,2500,5211
,69,X,0,0,566,0,069-0000-0000-X-0566,2017,9,2500,11
,69,X,0,0,572,0,069-0000-0000-X-0572,2017,9,2500,133
,69,X,0,0,573,0,069-0000-0000-X-0573,2017,9,2500,21
,69,X,0,0,574,0,069-0000-0000-X-0574,2017,9,2500,386
,69,X,0,0,575,0,069-0000-0000-X-0575,2017,9,2500,36
,69,X,0,0,580,0,069-0000-0000-X-0580,2017,9,2500,511
,69,X,0,0,583,0,069-0000-0000-X-0583,2017,9,2500,3734
,69,X,0,0,593,0,069-0000-0000-X-0593,2017,9,2500,7
,69,X,0,0,598,0,069-0000-0000-X-0598,2017,9,2500,3226
,69,X,0,0,641,0,069-0000-0000-X-0641,2017,9,2500,22090
,69,X,0,0,644,0,069-0000-0000-X-0644,2017,9,2500,8744
,69,X,0,0,648,0,069-0000-0000-X-0648,2017,9,2500,0
,69,X,0,0,511,0,069-0000-0000-X-0511,2017,9,2500,13
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,2500,2047944
,69,X,0,0,550,0,069-0000-0000-X-0550,2017,9,2500,318
,69,X,0,0,640,0,069-0000-0000-X-0640,2017,9,2500,46930
,69,X,0,0,549,0,069-0000-0000-X-0549,2017,9,2500,1375
,69,X,0,0,4123,0,069-0000-0000-X-4123,2017,9,2500,7674573
,69,X,0,0,4145,0,069-0000-0000-X-4145,2017,9,2500,5
,69,X,0,0,4173,0,069-0000-0000-X-4173,2017,9,2500,10
,69,X,0,0,542,0,069-0000-0000-X-0542,2017,9,2500,67
,69,X,0,0,4348,0,069-0000-0000-X-4348,2017,9,2500,5187
,69,X,0,0,4347,0,069-0000-0000-X-4347,2017,9,2500,26
,69,X,0,0,8402,0,069-0000-0000-X-8402,2017,9,2500,0
,69,X,0,0,8102,0,069-0000-0000-X-8102,2017,9,2500,1769
,69,X,0,0,8083,0,069-0000-0000-X-8083,2017,9,2500,51194022
,69,X,0,0,8072,0,069-0000-0000-X-8072,2017,9,2500,49
,69,X,0,0,8054,0,069-0000-0000-X-8054,2017,9,2500,140521
,69,X,0,0,8264,0,069-0000-0000-X-8264,2017,9,2500,1277
,69,X,0,0,8265,0,069-0000-0000-X-8265,2017,9,2500,3159
,69,X,0,0,8371,0,069-0000-0000-X-8371,2017,9,2500,266
,69,X,0,0,8502,0,069-0000-0000-X-8502,2017,9,2500,89
,69,X,0,0,8632,0,069-0000-0000-X-8632,2017,9,2500,7
,69,X,0,0,8001,0,069-0000-0000-X-8001,2017,9,2500,2254
,69,X,0,0,8009,0,069-0000-0000-X-8009,2017,9,2500,302
,69,X,0,0,8017,0,069-0000-0000-X-8017,2017,9,2500,2
,69,X,0,0,8057,0,069-0000-0000-X-8057,2017,9,2500,3797
,69,X,0,0,8058,0,069-0000-0000-X-8058,2017,9,2500,70134
,69,X,0,0,8061,0,069-0000-0000-X-8061,2017,9,2500,1000
,69,X,0,0,8081,0,069-0000-0000-X-8081,2017,9,2500,33
,69,X,0,0,8082,0,069-0000-0000-X-8082,2017,9,2500,0
,69,X,0,0,8120,0,069-0000-0000-X-8120,2017,9,2500,1366
,69,X,0,0,8363,0,069-0000-0000-X-8363,2017,9,2500,1
,69,X,0,0,8374,0,069-0000-0000-X-8374,2017,9,2500,5
,69,X,0,0,8380,0,069-0000-0000-X-8380,2017,9,2500,0
,69,X,0,0,8381,0,069-0000-0000-X-8381,2017,9,2500,0
,69,X,0,0,8382,0,069-0000-0000-X-8382,2017,9,2500,5443
,69,X,0,0,8386,0,069-0000-0000-X-8386,2017,9,2500,481
,69,X,0,0,8390,0,069-0000-0000-X-8390,2017,9,2500,32
,69,X,0,0,8055,0,069-0000-0000-X-8055,2017,9,2500,2930
,69,X,0,0,8048,0,069-0000-0000-X-8048,2017,9,2500,9419
,69,X,0,0,8158,0,069-0000-0000-X-8158,2017,9,2500,367000
,69,X,0,0,8159,0,069-0000-0000-X-8159,2017,9,2500,336589
,69,X,0,0,654,0,069-0000-0000-X-0654,2017,9,2500,20482
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,2500,1162
,69, ,0,2013,650,0,069-0000-2013- -0650,2017,9,2500,737
,69, ,0,2014,650,0,069-0000-2014- -0650,2017,9,2500,1407
,69, ,0,2015,650,0,069-0000-2015- -0650,2017,9,2500,782
,69, ,0,2016,650,0,069-0000-2016- -0650,2017,9,2500,816
,69, ,0,2017,650,0,069-0000-2017- -0650,2017,9,2500,161075
,69,X,0,0,8016,0,069-0000-0000-X-8016,2017,9,2500,212109
,69,X,0,0,8362,0,069-0000-0000-X-8362,2017,9,2500,414
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,2500,693117
,69,X,0,0,122,0,069-0000-0000-X-0122,2017,9,2500,154
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,2500,1976
,69, ,0,2013,700,0,069-0000-2013- -0700,2017,9,2500,1508
,69, ,0,2014,700,0,069-0000-2014- -0700,2017,9,2500,1431
,69, ,0,2015,700,0,069-0000-2015- -0700,2017,9,2500,726
,69, ,0,2016,700,0,069-0000-2016- -0700,2017,9,2500,1063
,69, ,0,2017,700,0,069-0000-2017- -0700,2017,9,2500,203198
,69,X,0,0,700,0,069-0000-0000-X-0700,2017,9,2500,34100
,69,X,0,0,707,0,069-0000-0000-X-0707,2017,9,2500,1
,69,X,0,0,714,0,069-0000-0000-X-0714,2017,9,2500,5
,69,X,0,0,702,0,069-0000-0000-X-0702,2017,9,2500,55290
,69,X,0,0,703,0,069-0000-0000-X-0703,2017,9,2500,0
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,2500,50961
,69,X,0,0,127,0,069-0000-0000-X-0127,2017,9,2500,0
,69,X,0,0,723,0,069-0000-0000-X-0723,2017,9,2500,40350
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,2500,31727
,69,X,0,0,125,0,069-0000-0000-X-0125,2017,9,2500,26718
,69,X,0,0,1775,0,069-0000-0000-X-1775,2017,9,2500,1167000
,69,X,0,0,1774,0,069-0000-0000-X-1774,2017,9,2500,328000
,69,X,0,0,124,0,069-0000-0000-X-0124,2017,9,2500,0
,69,X,0,0,120,0,069-0000-0000-X-0120,2017,9,2500,0
,69,X,0,0,715,0,069-0000-0000-X-0715,2017,9,2500,12687
,69,X,0,0,719,0,069-0000-0000-X-0719,2017,9,2500,68467
,69,X,0,0,722,0,069-0000-0000-X-0722,2017,9,2500,3591
,69,X,0,0,8552,0,069-0000-0000-X-8552,2017,9,2500,0
,69,X,0,0,123,0,069-0000-0000-X-0123,2017,9,2500,20163
,69,X,0,0,758,0,069-0000-0000-X-0758,2017,9,2500,177
,69,X,0,0,716,0,069-0000-0000-X-0716,2017,9,2500,12442
,69,X,0,0,701,0,069-0000-0000-X-0701,2017,9,2500,612
,69,X,0,0,2810,0,069-0000-0000-X-2810,2017,9,2500,0
,69,X,0,0,2811,0,069-0000-0000-X-2811,2017,9,2500,0
,69, ,0,2016,750,0,069-0000-2016- -0750,2017,9,2500,0
,69, ,0,2017,750,0,069-0000-2017- -0750,2017,9,2500,0
,69,X,0,0,750,0,069-0000-0000-X-0750,2017,9,2500,1960
,69,X,0,0,4420,0,069-0000-0000-X-4420,2017,9,2500,713480
,69, ,0,2012,1120,0,069-0000-2012- -1120,2017,9,2500,1136
,69, ,0,2014,1120,0,069-0000-2014- -1120,2017,9,2500,586
,69, ,0,2015,1120,0,069-0000-2015- -1120,2017,9,2500,655
,69, ,0,2016,1120,0,069-0000-2016- -1120,2017,9,2500,1124
,69, ,0,2017,1120,0,069-0000-2017- -1120,2017,9,2500,113415
,69,X,0,0,1120,0,069-0000-0000-X-1120,2017,9,2500,165
,69,X,0,0,1121,0,069-0000-0000-X-1121,2017,9,2500,32
,69,X,0,0,1125,0,069-0000-0000-X-1125,2017,9,2500,708
,69,X,0,0,1127,0,069-0000-0000-X-1127,2017,9,2500,11
,69,X,0,0,1128,0,069-0000-0000-X-1128,2017,9,2500,170624
,69,X,0,0,1123,0,069-0000-0000-X-1123,2017,9,2500,0
,69,X,0,0,1124,0,069-0000-0000-X-1124,2017,9,2500,0
,69,X,0,0,1129,0,069-0000-0000-X-1129,2017,9,2500,50600
,69,X,0,0,1134,0,069-0000-0000-X-1134,2017,9,2500,4558195
,69,X,0,0,1136,0,069-0000-0000-X-1136,2017,9,2500,0
,69,X,0,0,1137,0,069-0000-0000-X-1137,2017,9,2500,51033
,69,X,0,0,1140,0,069-0000-0000-X-1140,2017,9,2500,5117243
,69, ,0,2017,1142,0,069-0000-2017- -1142,2017,9,2500,5000
,69,X,0,0,1142,0,069-0000-0000-X-1142,2017,9,2500,1178
,69,X,0,0,8191,0,069-0000-0000-X-8191,2017,9,2500,0
,69,X,0,0,8350,0,069-0000-0000-X-8350,2017,9,2500,21014171
,69,X,0,0,4089,0,069-0000-0000-X-4089,2017,9,2500,61131
,69,X,0,0,8003,0,069-0000-0000-X-8003,2017,9,2500,36028
,69,X,0,0,104,0,069-0000-0000-X-0104,2017,9,2500,242
,69, ,0,2012,1400,0,069-0000-2012- -1400,2017,9,2500,488
,69, ,0,2013,1400,0,069-0000-2013- -1400,2017,9,2500,126
,69, ,0,2014,1400,0,069-0000-2014- -1400,2017,9,2500,251
,69, ,0,2015,1400,0,069-0000-2015- -1400,2017,9,2500,318
,69, ,0,2016,1400,0,069-0000-2016- -1400,2017,9,2500,519
,69, ,0,2017,1400,0,069-0000-2017- -1400,2017,9,2500,22750
,69, ,0,2012,1401,0,069-0000-2012- -1401,2017,9,2500,315
,69, ,0,2013,1401,0,069-0000-2013- -1401,2017,9,2500,279
,69, ,0,2014,1401,0,069-0000-2014- -1401,2017,9,2500,314
,69, ,0,2015,1401,0,069-0000-2015- -1401,2017,9,2500,310
,69, ,0,2016,1401,0,069-0000-2016- -1401,2017,9,2500,1171
,69, ,0,2017,1401,0,069-0000-2017- -1401,2017,9,2500,51030
,69,X,0,0,1401,0,069-0000-0000-X-1401,2017,9,2500,1711
,69, ,0,2012,5172,0,069-0000-2012- -5172,2017,9,2500,496
,69, ,0,2013,5172,0,069-0000-2013- -5172,2017,9,2500,440
,69, ,0,2014,5172,0,069-0000-2014- -5172,2017,9,2500,610
,69, ,0,2015,5172,0,069-0000-2015- -5172,2017,9,2500,453
,69, ,0,2016,5172,0,069-0000-2016- -5172,2017,9,2500,1685
,69, ,0,2017,5172,0,069-0000-2017- -5172,2017,9,2500,67165
,69,X,0,0,5172,0,069-0000-0000-X-5172,2017,9,2500,842
,69,X,0,0,5282,0,069-0000-0000-X-5282,2017,9,2500,28864
,69,X,0,0,8121,0,069-0000-0000-X-8121,2017,9,2500,0
,69, ,0,2012,130,0,069-0000-2012- -0130,2017,9,2500,381
,69, ,0,2013,130,0,069-0000-2013- -0130,2017,9,2500,377
,69, ,0,2014,130,0,069-0000-2014- -0130,2017,9,2500,2948
,69, ,0,2015,130,0,069-0000-2015- -0130,2017,9,2500,630
,69, ,0,2016,130,0,069-0000-2016- -0130,2017,9,2500,1329
,69, ,0,2017,130,0,069-0000-2017- -0130,2017,9,2500,90652
,69,X,0,0,130,0,069-0000-0000-X-0130,2017,9,2500,5747
,69, ,0,2012,301,0,069-0000-2012- -0301,2017,9,2500,238
,69, ,0,2013,301,0,069-0000-2013- -0301,2017,9,2500,52
,69, ,0,2014,301,0,069-0000-2014- -0301,2017,9,2500,400
,69, ,0,2015,301,0,069-0000-2015- -0301,2017,9,2500,240
,69, ,0,2012,1750,0,069-0000-2012- -1750,2017,9,2500,2232
,69, ,0,2013,1750,0,069-0000-2013- -1750,2017,9,2500,2107
,69, ,0,2014,1750,0,069-0000-2014- -1750,2017,9,2500,1081
,69, ,0,2015,1750,0,069-0000-2015- -1750,2017,9,2500,1062
,69, ,0,2016,1750,0,069-0000-2016- -1750,2017,9,2500,3657
,69, ,0,2017,1750,0,069-0000-2017- -1750,2017,9,2500,129052
,69,X,0,0,1750,0,069-0000-0000-X-1750,2017,9,2500,137757
,69,X,0,0,1770,0,069-0000-0000-X-1770,2017,9,2500,10494
,69,X,0,0,1768,0,069-0000-0000-X-1768,2017,9,2500,36644
,69,X,0,0,1711,0,069-0000-0000-X-1711,2017,9,2500,313362
,69, ,0,2013,1710,0,069-0000-2013- -1710,2017,9,2500,183
,69, ,0,2014,1710,0,069-0000-2014- -1710,2017,9,2500,3592
,69, ,0,2015,1710,0,069-0000-2015- -1710,2017,9,2500,9571
,69, ,0,2016,1710,0,069-0000-2016- -1710,2017,9,2500,4433
,69, ,0,2017,1710,0,069-0000-2017- -1710,2017,9,2500,65000
,69,X,0,0,1710,0,069-0000-0000-X-1710,2017,9,2500,372173
,69,X,0,0,4303,0,069-0000-0000-X-4303,2017,9,2500,48629
,69,X,0,0,4302,0,069-0000-0000-X-4302,2017,9,2500,48829
,69,X,0,0,5560,0,069-0000-0000-X-5560,2017,9,2500,4448
,69, ,0,2017,1752,0,069-0000-2017- -1752,2017,9,2500,0
,69,X,0,0,1752,0,069-0000-0000-X-1752,2017,9,2500,47063
,69,X,0,0,4304,0,069-0000-0000-X-4304,2017,9,2500,368670
,69,X,0,0,8503,0,069-0000-0000-X-8503,2017,9,2500,7299
,69,X,0,0,8547,0,069-0000-0000-X-8547,2017,9,2500,266
,69, ,0,2012,1730,0,069-0000-2012- -1730,2017,9,2501,1568
,69, ,0,2013,1730,0,069-0000-2013- -1730,2017,9,2501,946
,69, ,0,2014,1730,0,069-0000-2014- -1730,2017,9,2501,242
,69, ,0,2015,1730,0,069-0000-2015- -1730,2017,9,2501,148
,69, ,0,2016,1730,0,069-0000-2016- -1730,2017,9,2501,182
,69, ,0,2017,1730,0,069-0000-2017- -1730,2017,9,2501,19232
,69,X,0,0,1730,0,069-0000-0000-X-1730,2017,9,2501,44908
,69, ,0,2012,102,0,069-0000-2012- -0102,2017,9,2501,13218
,69, ,0,2013,102,0,069-0000-2013- -0102,2017,9,2501,5060
,69, ,0,2014,102,0,069-0000-2014- -0102,2017,9,2501,6768
,69, ,0,2015,102,0,069-0000-2015- -0102,2017,9,2501,3698
,69, ,0,2016,102,0,069-0000-2016- -0102,2017,9,2501,7559
,69, ,0,2017,102,0,069-0000-2017- -0102,2017,9,2501,247600
,69,X,0,0,102,0,069-0000-0000-X-0102,2017,9,2501,43706
,69, ,0,2017,170,0,069-0000-2017- -0170,2017,9,2501,580
,69,X,0,0,170,0,069-0000-0000-X-0170,2017,9,2501,6614
,69,X,0,0,4522,0,069-0000-0000-X-4522,2017,9,2501,1151592
,69,X,0,0,116,0,069-0000-0000-X-0116,2017,9,2501,4068
,69, ,0,2012,118,0,069-0000-2012- -0118,2017,9,2501,1938
,69, ,0,2013,118,0,069-0000-2013- -0118,2017,9,2501,1184
,69, ,0,2014,118,0,069-0000-2014- -0118,2017,9,2501,2510
,69, ,0,2015,118,0,069-0000-2015- -0118,2017,9,2501,2160
,69, ,0,2016,118,0,069-0000-2016- -0118,2017,9,2501,388
,69, ,0,2017,118,0,069-0000-2017- -0118,2017,9,2501,19502
,69,X,0,0,119,0,069-0000-0000-X-0119,2017,9,2501,10740
,69,X,0,0,147,0,069-0000-0000-X-0147,2017,9,2501,222
,69,X,0,0,142,0,069-0000-0000-X-0142,2017,9,2501,42542
,69,X,0,0,5423,0,069-0000-0000-X-5423,2017,9,2501,419838
,69,X,0,0,4520,0,069-0000-0000-X-4520,2017,9,2501,1163579
,69, ,0,2012,155,0,069-0000-2012- -0155,2017,9,2501,1020
,69, ,0,2013,155,0,069-0000-2013- -0155,2017,9,2501,692
,69, ,0,2014,155,0,069-0000-2014- -0155,2017,9,2501,1472
,69, ,0,2015,155,0,069-0000-2015- -0155,2017,9,2501,1138
,69, ,0,2016,155,0,069-0000-2016- -0155,2017,9,2501,980
,69, ,0,2017,155,0,069-0000-2017- -0155,2017,9,2501,1882
,69,X,0,0,4082,0,069-0000-0000-X-4082,2017,9,2501,272
